FIPS,gisjoin,state,county,total_votes,dem_margin,past_pres_partisanship,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon,total_religious,black_protestant
13263,G1302630,Georgia,Talbot County,3243,0.248306,0.30449728,5160,47.9,0.12647374,36957,0.939,0.39949788,0.57084576,0.00062765,0.00455045,0.02212459,0.264089,0.03292,0,0,0.35805,0.0606
13265,G1302650,Georgia,Taliaferro County,897,0.218506,0.32502596,1590,44,0.08768267,28152,1,0.31512605,0.63602941,0,0.00420168,0.04254202,0.212,0.03087,0.01456,0,0.35935,0.10192
13267,G1302670,Georgia,Tattnall County,6879,-0.494712,-0.4213289,19180,36.6,0.11366481,35578,0.682,0.58574822,0.29097387,0.00193983,0.00209818,0.10870942,0.25509,0.07304,0.00666,0,0.38879,0.05396
13269,G1302690,Georgia,Taylor County,3402,-0.225352,-0.1062747,6525,42.7,0.11320755,27114,1,0.57876466,0.3893943,0,0.00742159,0.02238449,0.34662,0.08354,0,0,0.46081,0.02728
13271,G1302710,Georgia,Telfair County,3794,-0.299526,-0.1556734,11525,39.6,0.09124919,27657,0.47,0.49155745,0.35964645,0.00024383,0.00012191,0.14495581,0.211699,0.073269,0.0077,0.00691,0.39606,0.09503
13273,G1302730,Georgia,Terrell County,4179,0.093817,0.16143702,6860,41.2,0.12075718,30438,0.51,0.35621989,0.6108191,0.00032852,0.00229961,0.02584319,0.301129,0.07676,0,0,0.5256,0.12067
13275,G1302750,Georgia,Thomas County,18730,-0.217317,-0.1848256,33310,39.6,0.19529814,38241,0.46,0.57689486,0.35902795,0.00042244,0.00744825,0.03437312,0.41735,0.08265,0.01903,0.01022,0.61836,0.088859
13277,G1302770,Georgia,Tift County,12796,-0.36831,-0.3249085,29020,35.2,0.17520384,37613,0.408,0.56621857,0.29296405,0.00108132,0.01317245,0.11122853,0.43873,0.082859,0.03425,0.02567,0.609679,0.02817
13279,G1302790,Georgia,Toombs County,9108,-0.468046,-0.4043236,18395,35.6,0.17018955,33081,0.511,0.60879971,0.25088365,0,0.00946245,0.11373343,0.479629,0.104319,0.036439,0.01635,0.68398,0.04709
13281,G1302810,Georgia,Towns County,6726,-0.616943,-0.5800998,9380,53,0.25132962,39321,1,0.9513484,0.00965743,0.0034621,0.00154883,0.02350583,0.433959,0.084519,0,0,0.51858,0
13283,G1302830,Georgia,Treutlen County,2700,-0.350351,-0.2101818,5180,40.3,0.16492829,40204,0.589,0.67009388,0.30964089,0,0,0.01728505,0.21496,0.04924,0,0,0.41772,0.15352
13285,G1302850,Georgia,Troup County,25793,-0.231205,-0.1782498,49985,36.2,0.18757451,42545,0.443,0.57930577,0.34487982,0.00077906,0.01790403,0.03626973,0.378449,0.109,0.015869,0.00525,0.54199,0.03274
13287,G1302870,Georgia,Turner County,3390,-0.249853,-0.1455465,5870,39.2,0.12277192,34667,0.497,0.5497485,0.38191633,0.00196295,0.01374065,0.04428904,0.668309,0.0495,0,0,0.73169,0.01389
13289,G1302890,Georgia,Twiggs County,4053,-0.015767,0.08638744,6680,45.7,0.1164174,31625,1,0.54968313,0.42640201,0.00203276,0.00011957,0.00490255,0.419819,0.021609,0,0,0.48775,0.04577
13291,G1302910,Georgia,Union County,12039,-0.653983,-0.5987905,18140,53.6,0.22367729,41686,1,0.94422003,0.00649027,0.00789725,0.00762493,0.02886579,0.505379,0.081799,0.07323,0.004259,0.664679,0
13293,G1302930,Georgia,Upson County,10924,-0.349095,-0.29042,20030,41.1,0.1335305,35699,0.469,0.67818444,0.28210957,0.00405395,0.00670607,0.02307343,0.45999,0.04806,0,0.012779,0.58148,0.058229
13295,G1302950,Georgia,Walker County,23939,-0.615086,-0.5011418,52215,40.7,0.15018811,41539,0.439,0.91526643,0.04323261,0.00297903,0.00431446,0.01941505,0.49516,0.04288,0.00596,0.006019,0.55698,0.006889
13297,G1302970,Georgia,Walton County,40425,-0.561035,-0.5553547,63720,38.9,0.18582809,54459,0.427,0.76524544,0.16607576,0.0020129,0.01371289,0.0385196,0.293199,0.073349,0.01275,0.006599,0.40262,0.01206
13299,G1302990,Georgia,Ware County,12150,-0.416366,-0.3384706,26515,38.2,0.12825037,34705,0.294,0.64223038,0.29104875,0.00563483,0.01090522,0.03756553,0.439139,0.0765,0.03016,0.03076,0.648879,0.07215
13301,G1303010,Georgia,Warren County,2332,0.138389,0.21338084,4260,45,0.12089322,31875,1,0.37554506,0.59938227,0,0.00799419,0.00672238,0.398529,0.07868,0,0,0.68632,0.20912
13303,G1303030,Georgia,Washington County,8422,0.006028,0.07708901,15800,40.3,0.12300297,37417,0.656,0.43602515,0.52693424,0,0.00386847,0.02195358,0.35692,0.079769,0.00463,0,0.54373,0.100439
13305,G1303050,Georgia,Wayne County,10376,-0.586959,-0.4831045,21970,37.9,0.13323718,39908,0.579,0.71389056,0.1988269,0.00063321,0.0019996,0.06062121,0.563139,0.05296,0.01522,0.016309,0.66208,0.01442
13307,G1303070,Georgia,Webster County,1114,-0.140681,-0.0160067,2030,39.8,0.09423503,37072,1,0.49363773,0.49513473,0,0,0.01122755,0.276529,0.021789,0,0,0.36656,0.06681
13309,G1303090,Georgia,Wheeler County,2102,-0.368696,-0.275,6490,38.4,0.04937621,27779,1,0.56354009,0.41376702,0.00113464,0,0.02017146,0.164939,0.038939,0,0,0.2598,0.055649
13311,G1303110,Georgia,White County,11771,-0.684006,-0.6655225,21865,44.5,0.2079238,42264,0.838,0.92672353,0.02469794,0,0.00245203,0.02967306,0.23611,0.09439,0.055329,0,0.385939,0
13313,G1303130,Georgia,Whitfield County,30362,-0.443604,-0.4500298,62200,35.1,0.13550689,41764,0.291,0.60138153,0.03742294,0.00123489,0.01361273,0.33504095,0.384449,0.068599,0.171039,0.008539,0.650129,0.00998
13315,G1303150,Georgia,Wilcox County,2973,-0.418011,-0.3173538,7035,39.3,0.095298,34071,1,0.58588474,0.35648357,0.00225124,0.0023638,0.04074741,0.42755,0.0335,0,0,0.53085,0.069579
13317,G1303170,Georgia,Wilkes County,4470,-0.161391,-0.1151019,7580,44.7,0.1378559,33462,0.674,0.51400645,0.42986699,0,0.0076582,0.04181782,0.37506,0.08204,0.028789,0,0.544039,0.05674
13319,G1303190,Georgia,Wilkinson County,4276,-0.102403,-0.0146067,7100,42.8,0.08640822,38827,1,0.57152062,0.38273196,0.00107388,0.00010739,0.02534364,0.299589,0.053119,0,0,0.476209,0.122349
13321,G1303210,Georgia,Worth County,8266,-0.498131,-0.4017104,15965,41,0.10213361,38684,0.692,0.67143129,0.29383457,0.00057176,0.00476463,0.02067848,0.402,0.049909,0,0,0.476959,0.025
15001,G1500010,Hawaii,Hawaii County,64865,0.366257,0.51172503,141755,41.8,0.27591021,53936,0.38,0.30401694,0.00547811,0.00207559,0.2157373,0.12405514,0.088079,0.03178,0.165419,0.05631,0.494519,0
15003,G1500030,Hawaii,Honolulu County,285683,0.298716,0.39053454,701490,37.4,0.33350646,77161,0.009,0.18884214,0.02178624,0.00105066,0.41883426,0.09385521,0.09684,0.02939,0.18224,0.05114,0.392949,0
15007,G1500070,Hawaii,Kauai County,26335,0.33727,0.49345736,49955,42,0.27790327,68224,0.129,0.29737249,0.00628842,0.00295257,0.33115676,0.10654819,0.085329,0.04521,0.150659,0.05199,0.395189,0
15009,G1500090,Hawaii,Maui County,51942,0.385677,0.50253838,113440,40.5,0.25698148,68777,0.146,0.30800955,0.00468435,0.00112646,0.27806914,0.10868174,0.10287,0.025199,0.227199,0.046579,0.448069,0
16001,G1600010,Idaho,Ada County,195587,-0.092375,-0.1130848,307090,36.1,0.36969959,58099,0.055,0.8554338,0.01174031,0.00449274,0.02425328,0.07727843,0.132849,0.057189,0.06703,0.157659,0.43029,0.00064
16003,G1600030,Idaho,Adams County,2183,-0.522675,-0.4058252,3140,51.7,0.22682513,41335,1,0.93065977,0.00206986,0.01888745,0,0.03156533,0.091549,0.0327,0.081489,0.04603,0.252009,0
16005,G1600050,Idaho,Bannock County,33405,-0.204633,-0.2211004,59380,33,0.27531906,45216,0.157,0.84926326,0.00603711,0.0261767,0.0114538,0.07967548,0.05589,0.02598,0.06109,0.51936,0.67112,0
16007,G1600070,Idaho,Bear Lake County,2928,-0.665301,-0.7749823,4310,39.5,0.19525873,46863,1,0.93775304,0.00775978,0.00286775,0.00539811,0.0409919,0.012529,0.002169,0.016539,0.845309,0.87721,0
16009,G1600090,Idaho,Benewah County,4192,-0.557467,-0.3686921,6955,46,0.13607149,42600,0.719,0.84715483,0.00220556,0.08270843,0.01135862,0.03308337,0.158,0.017019,0.374689,0.062469,0.61271,0
16011,G1600110,Idaho,Bingham County,16625,-0.48018,-0.5463841,29025,33,0.18050835,49943,0.56,0.74249354,0.00291642,0.04946864,0.01029584,0.17757009,0.0166,0.02605,0.043679,0.59294,0.680659,0
16013,G1600130,Idaho,Blaine County,10723,0.286833,0.20139298,14655,42.9,0.41849957,58086,0.328,0.76916974,0.00116675,0.00042003,0.01134083,0.20740188,0.030309,0.03878,0.097069,0.10643,0.28523,0
16015,G1600150,Idaho,Boise County,3812,-0.497116,-0.3573295,5570,53.1,0.26967791,44591,1,0.92004063,0.00435351,0.0146568,0.00130605,0.03773037,0.06531,0.00825,0.01138,0.124079,0.209159,0
16017,G1600170,Idaho,Bonner County,16815,-0.359261,-0.2625701,32585,47.5,0.22056456,43697,0.724,0.93742299,0.00103892,0.00543623,0.00529126,0.02761603,0.111819,0.024949,0.04778,0.068939,0.25768,0
16019,G1600190,Idaho,Bonneville County,44212,-0.401823,-0.5177377,71840,32.6,0.27837415,52831,0.129,0.83958014,0.00427566,0.003037,0.00816596,0.12402169,0.06606,0.028989,0.062689,0.569019,0.73012,0.00193
16021,G1600210,Idaho,Boundary County,5150,-0.553167,-0.4209947,8290,43.4,0.17470192,39279,0.762,0.90997218,0.0015259,0.01561799,0.00143614,0.04425097,0.195219,0.045299,0.059789,0.068079,0.37805,0
16023,G1600230,Idaho,Butte County,1230,-0.613008,-0.5777605,2020,45,0.14895947,39653,1,0.94521605,0.01195988,0.00154321,0,0.03896605,0.05742,0.039429,0.045659,0.5652,0.773779,0.065719
16025,G1600250,Idaho,Camas County,599,-0.508475,-0.4204152,675,40.3,0.20528771,42708,1,0.91012397,0,0.00309917,0,0.08471074,0.094,0,0.04834,0.12981,0.276629,0
16027,G1600270,Idaho,Canyon County,72007,-0.41683,-0.370752,132145,33,0.18354436,44860,0.199,0.71325857,0.00366403,0.00635165,0.00805791,0.24627926,0.13558,0.020539,0.09442,0.157509,0.408339,0
16029,G1600290,Idaho,Caribou County,3035,-0.660297,-0.7280472,4730,36.8,0.18068465,57957,0.599,0.92220754,0.00190812,0.00190812,0,0.05328049,0.008619,0.012929,0.05371,0.765039,0.840299,0
16031,G1600310,Idaho,Cassia County,8178,-0.600758,-0.7212959,13930,31.8,0.18562568,46215,0.515,0.70752101,0.00187705,0.00503392,0.00435135,0.26654153,0.07995,0.03289,0.0942,0.519429,0.7266,0
