name_2012,gisjoin,state_2012,2012votes,swing2008to12,obamamargin2012,medianage_2012,bachelorabove_2012,medianincome_2012,rural,white_2012,black_2012,native_2012,asian_2012,hispanic_2012,otherrace_2012,evangelical_2012,mainlineprotestant_2012,catholic_2012,mormon_2012,other religion,County Power Index 2012
Pocahontas,G5400750,West Virginia,3576,-0.118677418,-0.245805369,47.5,0.156509905,32381,1,0.972631579,0.016842105,0.000561404,0,0.002807018,0.007157895,0.1569,0.13809,0.013189,0,,0.00533381
Preston,G5400770,West Virginia,11155,-0.179967926,-0.444464366,41.7,0.126449498,45538,0.905,0.94278747,0.039767398,0.002063403,0.001125492,0.008628775,0.005627462,0.06868,0.142509,0.04024,0.01089,,0.01663833
Putnam,G5400790,West Virginia,23673,-0.135528026,-0.370717695,41.2,0.250289568,56081,0.358,0.975516996,0.007012123,0.000713097,0.003565486,0.006655574,0.006536725,0.131909,0.15943,0.02119,0.00975,,0.03530965
Raleigh,G5400810,West Virginia,28829,-0.187884873,-0.446598911,40.7,0.161217587,39325,0.393,0.894202663,0.082494316,0.002679441,0.004628126,0.008850276,0.007145177,0.17265,0.07814,0.02141,0.007519,,0.04300012
Randolph,G5400830,West Virginia,9756,-0.148443568,-0.288847889,43.6,0.180271141,37350,0.624,0.974075648,0.01041224,0.001274968,0.004037399,0.005099873,0.005099873,0.12668,0.177889,0.039719,0.02612,,0.01455164
Ritchie,G5400850,West Virginia,3788,-0.104775268,-0.568373812,44.4,0.120256547,35634,1,0.989004276,0.001832621,0.001221747,0,0.001832621,0.006108735,0.09695,0.220979,0.009279,0.014359,,0.00565002
Roane,G5400870,West Virginia,5047,-0.129001479,-0.20665742,43.3,0.094236906,27174,0.8,0.93685567,0.000343643,0.003006873,0.000343643,0.006443299,0.053006873,0.035369,0.140689,0.01072,0.014539,,0.00752789
Summers,G5400890,West Virginia,4735,-0.17416788,-0.287222809,46.2,0.135403727,33066,0.721,0.943755536,0.035872454,0,0.002214349,0.010186005,0.007971656,0.092049,0.06232,0.011849,0,,0.00706253
Taylor,G5400910,West Virginia,5908,-0.137162894,-0.321428571,42.4,0.144195988,40720,0.597,0.97340824,0.011985019,0.002996255,0.000749064,0.003745318,0.007116105,0.08748,0.17609,0.023379,0,,0.00881212
Tucker,G5400930,West Virginia,3138,-0.174906674,-0.413001912,46.2,0.160153257,36445,1,0.985977213,0.002629273,0,0.000701139,0.001752848,0.008939527,0.143259,0.22252,0.06484,0,,0.00468051
Tyler,G5400950,West Virginia,3279,-0.120458909,-0.434278744,45.1,0.100045201,37919,0.911,0.985576923,0.003434066,0.00206044,0.000549451,0.004120879,0.004258242,0.118049,0.1338,0.01325,0,,0.00489082
Upshur,G5400970,West Virginia,8273,-0.124178594,-0.457028889,41.3,0.154215841,41214,0.64,0.97162936,0.00937012,0.000520562,0.001561687,0.006246746,0.010671525,0.07298,0.1744,0.02362,0.025769,,0.01233966
Wayne,G5400990,West Virginia,13955,-0.087109734,-0.269222501,41.7,0.120544897,36575,0.652,0.983259778,0.000760919,0.001674022,0.001065287,0.005782986,0.007457008,0.17274,0.11393,0.0021,0,,0.02081469
Webster,G5401010,West Virginia,2755,-0.331252601,-0.276950998,44.7,0.073451461,25634,1,0.980636238,0.00055325,0,0,0.008990318,0.009820194,0.08554,0.0839,0.0083,0.03332,,0.00410924
Wetzel,G5401030,West Virginia,5856,-0.152503806,-0.214480874,44.9,0.117121672,37897,0.539,0.988876103,0.000306866,0,0.000767165,0.003835827,0.006214039,0.21799,0.186639,0.040039,0.02189,,0.00873456
Wirt,G5401050,West Virginia,2171,-0.038958791,-0.345923538,43.9,0.101516634,36602,1,0.966777409,0.004429679,0.004429679,0,0,0.024363234,0.055619,0.217069,0.01067,0,,0.00323817
Wood,G5401070,West Virginia,33977,-0.035631059,-0.322365129,41.8,0.18794917,42734,0.268,0.96927168,0.011153789,0.001698922,0.003914906,0.006426355,0.007534348,0.156669,0.234139,0.051109,0.01021,,0.05067866
Wyoming,G5401090,West Virginia,7523,-0.30596215,-0.556426957,42.4,0.095320314,36010,0.889,0.978249194,0.011278195,0.002685285,0,0.003759398,0.004027927,0.206419,0.179189,0.00546,0,,0.01122099
Adams,G5500010,Wisconsin,10287,-0.096162196,0.087294644,48.9,0.118109752,42781,1,0.921728972,0.036507009,0.005841121,0.001752336,0.024824766,0.009345794,0.040189,0.072379,0.081439,0.013699,,0.00334925
Ashland,G5500030,Wisconsin,8372,-0.063304615,0.308050645,41,0.231415643,39157,0.549,0.865665584,0.003652597,0.088068182,0.004464286,0.012581169,0.025568182,0.16296,0.12861,0.30649,0.01671,,0.00272576
Barron,G5500050,Wisconsin,22692,-0.09519915,-0.024369822,42.7,0.16008419,44149,0.659,0.968851763,0.005238567,0.008353391,0.002973241,0.010052386,0.004530653,0.14153,0.2363,0.169259,0.009369,,0.00738808
Bayfield,G5500070,Wisconsin,9788,-0.027085363,0.248263179,49.3,0.267668385,44626,1,0.88756668,0.004103406,0.087812885,0.002051703,0.006565449,0.011899877,0.056409,0.149659,0.207069,0,,0.00318679
Brown,G5500090,Wisconsin,128928,-0.109417049,-0.017916977,36.2,0.258421426,53419,0.145,0.905345553,0.017549235,0.022117608,0.016546422,0.027995209,0.010445973,0.133689,0.084439,0.444029,0.00475,,0.04197648
Buffalo,G5500110,Wisconsin,7039,-0.117305908,0.029265521,44,0.173940215,47119,1,0.982832618,0.003338102,0.003338102,0.000381497,0.008106819,0.002002861,0.15036,0.2668,0.228159,0,,0.00229176
Burnett,G5500130,Wisconsin,8677,-0.0807683,-0.064999424,49.3,0.174709103,39382,1,0.927338418,0.006423123,0.042553191,0.002408671,0.008430349,0.012846246,0.088049,0.18302,0.076409,0,,0.00282506
Calumet,G5500150,Wisconsin,26420,-0.137086723,-0.115442846,38.2,0.264579497,64982,0.275,0.954384474,0.000991642,0.004249894,0.013882986,0.015441281,0.011049724,0.106349,0.043799,0.30973,0.00161,,0.00860185
Chippewa,G5500170,Wisconsin,30932,-0.093614954,-0.002747963,40.2,0.18236701,50327,0.461,0.957639621,0.01601686,0.003793467,0.008219178,0.007376185,0.006954689,0.10087,0.128,0.237919,0.00298,,0.01007087
Clark,G5500190,Wisconsin,13801,-0.165340209,-0.089848562,37.1,0.115660231,43147,0.917,0.978710081,0.002087247,0.004383219,0.002087247,0.008975162,0.003757044,0.19008,0.11476,0.27486,0,,0.00449334
Columbia,G5500210,Wisconsin,30546,-0.016809401,0.135827932,41.3,0.209165212,57869,0.607,0.958091479,0.014395171,0.004527513,0.002437892,0.014743441,0.005804504,0.17578,0.174389,0.20187,0,,0.00994519
Crawford,G5500230,Wisconsin,7817,-0.070445981,0.199820903,44.5,0.157019912,41743,0.624,0.96251932,0.018160742,0.003477589,0.002704791,0.008114374,0.005023184,0.070239,0.169969,0.30942,0.005889,,0.00254507
Dane,G5500250,Wisconsin,304181,-0.034423782,0.435355923,34.4,0.45819618,61790,0.123,0.890706842,0.041227877,0.002191652,0.024563048,0.028257154,0.013053427,0.06296,0.14983,0.21725,0.005799,,0.0990355
Dodge,G5500270,Wisconsin,44488,-0.055475816,-0.144960439,40.6,0.158674664,53782,0.486,0.935722662,0.031295808,0.003884491,0.00256523,0.020301964,0.006229845,0.21133,0.139289,0.151389,0.00263,,0.01448444
Door,G5500290,Wisconsin,17671,-0.103385937,0.069945108,49.6,0.286711321,48707,0.69,0.96875,0.003989362,0.005762411,0.004432624,0.009086879,0.007978723,0.16412,0.184379,0.33561,0.00453,,0.00575334
Douglas,G5500310,Wisconsin,22894,-0.01955308,0.312658338,40,0.217628938,45370,0.388,0.943190095,0.009468318,0.018062637,0.005972323,0.008302986,0.015003642,0.1135,0.11979,0.251449,0,,0.00745385
Dunn,G5500330,Wisconsin,21992,-0.099808367,0.04965442,33.6,0.240950443,47847,0.593,0.960832848,0.004368084,0.00364007,0.015288294,0.008153757,0.007716948,0.10767,0.26272,0.100829,0.007299,,0.00716017
Eau Claire,G5500350,Wisconsin,54806,-0.086337363,0.135204175,33.2,0.315355026,47821,0.23,0.95083355,0.006772597,0.003711904,0.021164366,0.010028653,0.007488929,0.18678,0.194659,0.164479,0.00712,,0.01784378
Florence,G5500370,Wisconsin,2625,-0.122836925,-0.263619048,48.5,0.15313981,44652,1,0.962655602,0,0.020746888,0,0.005532503,0.011065007,0.172729,0.03256,0.2123,0,,0.00085465
Fond du Lac,G5500390,Wisconsin,53402,-0.059511936,-0.149357702,40.3,0.190936834,53399,0.351,0.956482085,0.010749186,0.003713355,0.004820847,0.017003257,0.00723127,0.15209,0.121409,0.29237,0.00288,,0.01738667
Forest,G5500410,Wisconsin,4648,-0.097180201,0.054432014,44,0.120702944,40215,1,0.862068966,0.008965517,0.106896552,0.00137931,0.004827586,0.015862069,0.12167,0.028589,0.32072,0,,0.0015133
Grant,G5500430,Wisconsin,24248,-0.101072593,0.137702079,36.5,0.194046938,46138,0.645,0.971324818,0.012021037,0.002003506,0.003380917,0.007513148,0.003756574,0.0664,0.17159,0.40011,0.004759,,0.00789468
Green,G5500450,Wisconsin,19322,-0.08414701,0.173325743,41.3,0.19102977,55380,0.602,0.976181818,0.003636364,0.001090909,0.002909091,0.011636364,0.004545455,0.05217,0.185169,0.17806,0.00231,,0.00629087
Green Lake,G5500470,Wisconsin,9675,-0.059503375,-0.205581395,44.4,0.155895229,48772,0.743,0.967931035,0.003448276,0.002068966,0.00137931,0.018965517,0.006206897,0.267279,0.13411,0.27768,0,,0.00314999
Iowa,G5500490,Wisconsin,12534,-0.042785987,0.304611457,41.4,0.214211713,55900,0.799,0.983352145,0.002539503,0.001128668,0.00282167,0.005079007,0.005079007,0.0293,0.1793,0.27998,0,,0.00408083
Iron,G5500510,Wisconsin,3632,-0.132770864,-0.001651982,51,0.200598163,37112,0.678,0.981799798,0.004044489,0.006066734,0.000808898,0.002022245,0.005257836,0.065579,0.030589,0.36731,0,,0.00118251
Jackson,G5500530,Wisconsin,9313,-0.068242027,0.150112746,41.6,0.161487198,43098,0.722,0.900607223,0.028763183,0.045701502,0.001917546,0.014381592,0.008628955,0.147099,0.230569,0.07042,0,,0.00303213
Jefferson,G5500550,Wisconsin,44281,-0.084011028,-0.075856462,38.1,0.228514143,54705,0.341,0.954927982,0.005745266,0.001294708,0.002427577,0.027836219,0.007768247,0.261879,0.14375,0.222699,0.004049,,0.01441704
Juneau,G5500570,Wisconsin,11827,-0.019763061,0.070262958,43.2,0.116636719,45461,0.835,0.942498188,0.012805025,0.01304663,0.003865668,0.020053153,0.007731336,0.130509,0.13696,0.19802,0,,0.00385064
Kenosha,G5500590,Wisconsin,80897,-0.058316667,0.122254225,36.5,0.237715171,55117,0.107,0.85407398,0.059361891,0.002669378,0.011397822,0.063599,0.008897928,0.09123,0.05813,0.210349,0.004889,,0.02633851
Kewaunee,G5500610,Wisconsin,11037,-0.164229652,-0.053818973,41.8,0.132914923,55611,0.723,0.982309424,0.001608234,0.00707623,0.001286587,0.005789643,0.001929881,0.15831,0.032229,0.515509,0,,0.00359344
La Crosse,G5500630,Wisconsin,63462,-0.062056219,0.17241814,35.3,0.292927341,50771,0.168,0.944309791,0.012062454,0.003832929,0.023673976,0.011216955,0.004903895,0.146969,0.180969,0.24599,0.00691,,0.02066201
Lafayette,G5500650,Wisconsin,7952,-0.069543394,0.153672032,41,0.166963016,49263,1,0.984101101,0.005299633,0.000326131,0.000326131,0.004484305,0.005462699,0.06106,0.273339,0.351389,0,,0.00258902
Langlade,G5500670,Wisconsin,10519,-0.127876797,-0.118167126,46.1,0.127443531,42958,0.592,0.979092956,0.001286587,0.005789643,0.00096494,0.004503056,0.008362818,0.19903,0.085049,0.35861,0.00856,,0.00342478
Lincoln,G5500690,Wisconsin,15216,-0.117672971,0.007097792,44.8,0.150551684,48293,0.54,0.976116071,0.004017857,0.001339286,0.006473214,0.008035714,0.004017857,0.28866,0.1583,0.21574,0,,0.00495404
Manitowoc,G5500710,Wisconsin,42617,-0.103486566,-0.028181242,43.3,0.184611063,50091,0.389,0.954315941,0.003766931,0.005209586,0.016189789,0.017231706,0.003286046,0.171469,0.098859,0.43668,0.00291,,0.01387528
Marathon,G5500730,Wisconsin,69862,-0.149528504,-0.060891472,39.2,0.219157832,53762,0.43,0.951543413,0.003548076,0.00238228,0.026711947,0.00841401,0.007400274,0.17668,0.15499,0.307769,0.00428,,0.02274573
Marinette,G5500750,Wisconsin,20777,-0.104585066,-0.035471916,45.8,0.138544995,41533,0.618,0.973620376,0.00257732,0.003941783,0.001970891,0.008338387,0.009551243,0.148629,0.092599,0.2408,0,,0.00676459
Marquette,G5500770,Wisconsin,8105,-0.050051367,0.002714374,47.2,0.133215548,44879,1,0.969622332,0.003284072,0.003694581,0.003284072,0.013136289,0.006978654,0.223969,0.088739,0.16665,0,,0.00263883
Menominee,G5500780,Wisconsin,1377,-0.005400482,0.734931009,32.6,0.115354018,37644,1,0.2,0.010344828,0.75,0.003448276,0.013793103,0.022413793,0.033549,0,0.67344,0,,0.00044832
Milwaukee,G5500790,Wisconsin,492576,0.001841725,0.360378906,33.7,0.276747863,43599,0.002,0.64089753,0.245097744,0.005244624,0.021768574,0.073093651,0.013897877,0.122709,0.0545,0.210139,0.00436,,0.1603733
Monroe,G5500810,Wisconsin,19485,-0.08820309,-0.008211445,38.7,0.166353447,48768,0.577,0.956468046,0.010033961,0.009416487,0.002933004,0.014201914,0.006946588,0.19958,0.099879,0.20706,0.00669,,0.00634394
Oconto,G5500830,Wisconsin,19859,-0.15625426,-0.094465985,43.8,0.137647147,50763,0.813,0.971507037,0.001716444,0.01184346,0.002403021,0.00789564,0.004634398,0.181439,0.086859,0.21059,0,,0.00646571
Oneida,G5500850,Wisconsin,21652,-0.125320651,-0.021476076,48.2,0.215108126,44181,0.75,0.97127223,0.004787962,0.009404925,0.002393981,0.006497948,0.005642955,0.14309,0.12928,0.286879,0.00947,,0.00704948
Outagamie,G5500870,Wisconsin,94596,-0.134061539,-0.018108588,37.3,0.264072819,57584,0.247,0.941480474,0.007344084,0.013794443,0.014727025,0.015115601,0.007538372,0.177969,0.12965,0.40756,0.00671,,0.03079864
Ozaukee,G5500890,Wisconsin,55817,-0.085857859,-0.303097623,43,0.440227257,75854,0.249,0.9517215,0.011629686,0.002448355,0.011782708,0.015455241,0.00696251,0.167469,0.11909,0.33155,0.00199,,0.01817294
Pepin,G5500910,Wisconsin,3699,-0.106710128,0.022168154,43.8,0.174112257,49544,1,0.983391608,0.003496503,0.000699301,0.003496503,0.006118881,0.002797203,0.076049,0.237379,0.29187,0,,0.00120432
Pierce,G5500930,Wisconsin,21020,-0.097768917,-0.007706946,34.6,0.26534805,61153,0.536,0.970658208,0.005868358,0.002537669,0.007137193,0.009040444,0.004758128,0.07984,0.22711,0.16553,0,,0.00684371
Polk,G5500950,Wisconsin,22573,-0.071601255,-0.089531741,42.8,0.193986767,49595,0.855,0.974412689,0.001945234,0.010025438,0.001795601,0.008978004,0.002843035,0.14659,0.239699,0.08406,0,,0.00734934
Portage,G5500970,Wisconsin,39337,-0.140408958,0.13880062,35.8,0.271507462,51422,0.36,0.957060281,0.002477291,0.004312322,0.01734104,0.013946234,0.004862831,0.09126,0.081219,0.407319,0.004139,,0.01280737
Price,G5500990,Wisconsin,7901,-0.133620789,0.000379699,48.8,0.153054542,42206,1,0.974561404,0.003070175,0.005701754,0.001315789,0.007017544,0.008333333,0.157069,0.10206,0.317959,0,,0.00257241
Racine,G5501010,Wisconsin,103364,-0.038645985,0.035418521,39,0.228330182,54900,0.123,0.811831185,0.100900583,0.00314321,0.008299488,0.066996292,0.008829242,0.105239,0.108609,0.22177,0.002279,,0.03365334
Richland,G5501030,Wisconsin,8655,-0.04497814,0.16129405,42.9,0.145871781,44821,0.721,0.98241114,0.001465738,0.004397215,0.001465738,0.004397215,0.005862953,0.079629,0.150159,0.129289,0.0035,,0.0028179
Rock,G5501050,Wisconsin,80690,-0.06082597,0.231775933,38.3,0.195275827,50316,0.204,0.907001718,0.033505155,0.002878007,0.006872852,0.030798969,0.018943299,0.138319,0.15099,0.169389,0.00616,,0.02627112
Rusk,G5501070,Wisconsin,7191,-0.121581777,-0.038798498,46.1,0.155570393,38629,0.766,0.973637961,0.005272408,0.003954306,0.002196837,0.008347979,0.00659051,0.148419,0.13955,0.220669,0,,0.00234125
St. Croix,G5501090,Wisconsin,46225,-0.083958922,-0.120995133,36.8,0.326161728,68139,0.532,0.965862465,0.005990481,0.003528639,0.007795831,0.012063023,0.00475956,0.103439,0.176039,0.21899,0.00633,,0.01504997
Sauk,G5501110,Wisconsin,31927,-0.045625901,0.184733924,39.9,0.205381439,52355,0.461,0.96102063,0.005320304,0.011074919,0.002605863,0.017806732,0.002171553,0.12098,0.17334,0.20359,0.005809,,0.01039482
Sawyer,G5501130,Wisconsin,9025,-0.057425149,0.004875346,47.2,0.213008937,39814,0.842,0.824971275,0.00229797,0.136729223,0.00612792,0.010723861,0.019149751,0.13058,0.0947,0.22631,0.008029,,0.00293837
Shawano,G5501150,Wisconsin,20279,-0.135599347,-0.099709059,43.2,0.149495775,45901,0.744,0.911989995,0.002813819,0.06299828,0.001406909,0.008441457,0.012349539,0.27073,0.119069,0.165199,0.0124,,0.00660245
Sheboygan,G5501170,Wisconsin,62651,-0.091689579,-0.098226684,40.2,0.222670575,52967,0.283,0.927779408,0.012789674,0.003520094,0.025638017,0.024699325,0.005573482,0.21802,0.15877,0.20809,0.004299,,0.02039796
Taylor,G5501190,Wisconsin,9512,-0.190768659,-0.193229605,41.8,0.137860228,44578,0.804,0.984471045,0.001941119,0.003235199,0.001617599,0.004529279,0.004205759,0.2045,0.127799,0.406829,0,,0.00309692
Trempealeau,G5501210,Wisconsin,13481,-0.123066851,0.140790743,40.9,0.170941029,48624,0.896,0.970796043,0.00164861,0.001413095,0.002826189,0.019783325,0.003532737,0.058579,0.41022,0.267209,0,,0.00438916
Vernon,G5501230,Wisconsin,14269,-0.072652121,0.147312356,41.6,0.187059705,44676,0.857,0.982600733,0.00206044,0.001602564,0.00297619,0.005952381,0.004807692,0.230539,0.27797,0.10278,0.00366,,0.00464571
Vilas,G5501250,Wisconsin,13842,-0.088876342,-0.129894524,50.9,0.234889613,40743,1,0.900826446,0.005414648,0.071815332,0.002849815,0.00569963,0.013394129,0.12175,0.09851,0.1364,0,,0.00450669
Walworth,G5501270,Wisconsin,52303,-0.097455306,-0.123396364,37.9,0.251900583,54443,0.342,0.933155437,0.008805871,0.001601067,0.003735824,0.045697131,0.00700467,0.13158,0.103329,0.194349,0.00487,,0.01702885
Washburn,G5501290,Wisconsin,9287,-0.069935407,-0.027134704,47.6,0.194762268,40892,0.832,0.966958599,0.003582803,0.013535032,0.003184713,0.006767516,0.005971338,0.19471,0.170069,0.14562,0,,0.00302367
Washington,G5501310,Wisconsin,78742,-0.105508309,-0.40129791,40.9,0.273853575,66485,0.308,0.96694089,0.007160268,0.001320333,0.006804794,0.012136908,0.005636807,0.19337,0.084599,0.30286,0.00327,,0.02563688
Waukesha,G5501330,Wisconsin,243856,-0.087721816,-0.344543501,42.2,0.394359079,75689,0.099,0.940100437,0.010026403,0.001138972,0.013788462,0.027576924,0.007368803,0.18271,0.09914,0.29497,0.004219,,0.07939484
Waupaca,G5501350,Wisconsin,28840,-0.216295242,-0.188072122,43.4,0.160701735,49777,0.649,0.972532936,0.002609993,0.0050957,0.003355705,0.013174248,0.003231419,0.36543,0.15152,0.132259,0,,0.00938975
Waushara,G5501370,Wisconsin,12048,-0.11011337,-0.10184263,46.3,0.141847496,43582,0.895,0.93877026,0.021610497,0.00591716,0.004116285,0.024440443,0.005145356,0.100019,0.134919,0.27298,0,,0.0039226
Winnebago,G5501390,Wisconsin,89173,-0.079266113,0.0373095,37.8,0.250473022,51603,0.134,0.938979751,0.016627726,0.00529595,0.015303738,0.017133956,0.006658879,0.143349,0.125879,0.21865,0.00554,,0.02903302
Wood,G5501410,Wisconsin,38900,-0.160206598,-0.028868895,42.5,0.186843063,46999,0.367,0.965154042,0.003774247,0.00658299,0.009128412,0.011673835,0.003686474,0.218419,0.10415,0.361879,0.008519,,0.01266509
Albany,G5600010,Wyoming,16300,-0.066191073,-0.025030675,26.8,0.480839276,42882,0.119,0.886394791,0.009252913,0.003598355,0.009424263,0.075394106,0.015935572,0.06725,0.067049,0.127469,0.077219,,0.06544581
Big Horn,G5600030,Wyoming,5324,-0.091913646,-0.641810669,41.8,0.188149288,51002,1,0.926122931,0.000472813,0.008274232,0.00177305,0.050236407,0.013120567,0.07456,0.04439,0.03925,0.334329,,0.02137629
Campbell,G5600050,Wyoming,17571,-0.116307961,-0.727903933,31.8,0.182247568,77090,0.291,0.928381548,0.005003909,0.010320563,0.004691165,0.043158718,0.008444097,0.136469,0.052369,0.11309,0.04871,,0.07054898
Carbon,G5600070,Wyoming,6509,-0.023974497,-0.313104932,39.4,0.173360354,57787,0.416,0.837803321,0.010642827,0.00553427,0.006811409,0.12899106,0.010217114,0.092409,0.065409,0.104689,0.096819,,0.02613416
Converse,G5600090,Wyoming,6343,-0.078525083,-0.623364339,40,0.163735792,62554,0.554,0.932744232,0.002945508,0.004418262,0.003927344,0.046146294,0.00981836,0.08595,0.065859,0.075469,0.05227,,0.02546766
Crook,G5600110,Wyoming,3685,-0.092630821,-0.728086839,44.2,0.207858306,51319,1,0.974001857,0.000742804,0.005571031,0,0.018570102,0.001114206,0.088659,0.06156,0.052799,0.04221,,0.01479557
Fremont,G5600130,Wyoming,16939,-0.05295226,-0.33898105,38.3,0.219283373,48565,0.514,0.76802824,0.003025719,0.164397378,0.005715246,0.043200538,0.015632879,0.1064,0.055299,0.075939,0.09017,,0.06801145
Goshen,G5600150,Wyoming,5806,-0.11475079,-0.468480882,42.8,0.187872871,43401,0.46,0.901193317,0.003341289,0.006682578,0,0.079236277,0.009546539,0.07789,0.08642,0.10589,0.037359,,0.02331156
Hot Springs,G5600170,Wyoming,2515,-0.071657884,-0.545526839,49,0.197635135,41786,0.315,0.977150538,0.001075269,0.008064516,0.005376344,0.00672043,0.001612903,0.12303,0.09268,0.089569,0.11451,,0.01009793
